Date,Open,High,Low,Close,Adj Close,Volume
2021-05-14,33968.0,34382.0,33922.0,34318.0,34318.0,164599
2021-05-17,34320.0,34374.0,34093.0,34256.0,34256.0,151437
2021-05-18,34295.0,34423.0,33907.0,33996.0,33996.0,130449
2021-05-19,33899.0,33998.0,33402.0,33831.0,33831.0,244203
2021-05-20,33781.0,34187.0,33585.0,34028.0,34028.0,160628
2021-05-21,34028.0,34372.0,34017.0,34153.0,34153.0,139425
2021-05-24,34150.0,34427.0,34101.0,34352.0,34352.0,102697
2021-05-25,34397.0,34483.0,34224.0,34271.0,34271.0,115173
2021-05-26,34289.0,34417.0,34227.0,34280.0,34280.0,105514
2021-05-27,34295.0,34577.0,34170.0,34437.0,34437.0,142115
2021-05-28,34556.0,34639.0,34495.0,34513.0,34513.0,111041
2021-06-01,34570.0,34827.0,34408.0,34550.0,34550.0,154685
2021-06-02,34561.0,34694.0,34484.0,34590.0,34590.0,109757
2021-06-03,34595.0,34655.0,34310.0,34567.0,34567.0,152934
2021-06-04,34575.0,34755.0,34472.0,34742.0,34742.0,116011
2021-06-07,34760.0,34825.0,34558.0,34616.0,34616.0,117598
2021-06-08,34623.0,34651.0,34429.0,34586.0,34586.0,134833
2021-06-09,34586.0,34647.0,34425.0,34437.0,34437.0,117432
2021-06-10,34473.0,34733.0,34389.0,34461.0,34461.0,151862
2021-06-11,34459.0,34614.0,34313.0,34462.0,34462.0,103646
2021-06-14,34451.0,34558.0,34203.0,34381.0,34381.0,75560
2021-06-15,34367.0,34475.0,34192.0,34288.0,34288.0,58359
2021-06-16,34295.0,34319.0,33895.0,34017.0,34017.0,39916
2021-06-17,33950.0,34081.0,33611.0,33805.0,33805.0,27519
2021-06-18,33840.0,33864.0,33424.0703125,33424.0703125,33424.0703125,226091
2021-06-21,33072.0,33808.0,32902.0,33761.0,33761.0,203032
2021-06-22,33812.0,33926.0,33627.0,33835.0,33835.0,132462
2021-06-23,33864.0,33962.0,33752.0,33759.0,33759.0,111673
2021-06-24,33792.0,34177.0,33773.0,34082.0,34082.0,122505
2021-06-25,34193.0,34386.0,34133.0,34333.0,34333.0,108975
2021-06-28,34398.0,34411.0,34067.0,34164.0,34164.0,120048
2021-06-29,34188.0,34363.0,34112.0,34170.0,34170.0,101887
