,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.016166135668754578,0.8809394836425781,0.9027166962623596,0.9033833146095276,0.7532479763031006,0.8281904458999634,0.9017333984375,0.8462101221084595,0.8952934145927429,0.8772136569023132,0.8493109941482544,0.9091171622276306,0.8995977640151978,0.3453078866004944,0.9184021353721619,0.8311203718185425,0.8978397250175476,0.478554368019104,0.3440857529640198,0.8962900042533875,0.8850464820861816,0.8851810097694397,0.9092761874198914,0.746587336063385,0.8820695877075195,0.6394568681716919,0.8982746601104736,0.08514043688774109,0.5153698325157166,0.89801424741745,0.7537314891815186,0.9012163877487183,0.9022485017776489,0.8144562840461731,0.7143319845199585,0.8848320245742798,-0.3778773844242096,0.8666083812713623,0.8921419978141785,0.9123968482017517,0.8533103466033936,0.9092625379562378,0.6724942922592163,0.8976048827171326,0.897408664226532,0.7995797395706177,0.8504676818847656,0.8358732461929321,0.8278981447219849,0.8966584801673889,0.8902547955513,0.8984264731407166,0.7797892093658447,0.731157124042511,0.7216657400131226,0.9075177907943726,0.6754564642906189,0.7563784122467041,0.9006567597389221,-0.35251525044441223,0.8656234741210938,0.6576830148696899,0.8567801713943481,-0.38523387908935547,0.832064151763916,0.8482124209403992,0.7054426670074463,0.7499824166297913,0.769204318523407,0.3080354928970337,0.5652909278869629,0.36948835849761963,0.08557496219873428,0.681843101978302,0.7406778931617737,0.7046053409576416,0.29165130853652954,-0.07278554886579514,0.20720535516738892,0.7279167175292969,0.8039563894271851,0.7979844212532043,0.8964858651161194,0.9009674191474915,0.8844366669654846,0.8687587976455688,0.9097464680671692,0.893467366695404,0.9099124670028687,0.8946523666381836,0.9157577157020569,0.8984275460243225,0.8845270276069641,0.8903119564056396,0.8999112844467163,0.8031975030899048,0.9002582430839539,0.9066000580787659,0.8176445364952087,-0.2410103976726532
1,-0.05792909115552902,0.8963569402694702,0.8670589923858643,0.9046756625175476,0.8788367509841919,0.8159974217414856,0.7732208371162415,0.8874253630638123,0.811126708984375,0.8717312216758728,0.8906844854354858,0.8737860918045044,0.8887746930122375,-0.09461659938097,0.871412992477417,0.8203098177909851,0.8943085074424744,0.3710426092147827,0.4569627046585083,0.8852304816246033,0.8770636320114136,0.8747736811637878,0.8890851140022278,0.6597951054573059,0.8691064119338989,0.5859760642051697,0.8319472670555115,0.13390418887138367,0.5201274752616882,0.8927865028381348,0.7282755970954895,0.89168381690979,0.8997749090194702,0.8262582421302795,0.7233852744102478,0.8934029936790466,-0.3504086136817932,0.8294466733932495,0.877688467502594,0.8957937359809875,0.8913682103157043,0.908050537109375,0.6962342262268066,0.894771933555603,0.9079363942146301,0.8759445548057556,0.8782965540885925,0.8322298526763916,0.7506454586982727,0.8955512642860413,0.9015516638755798,0.887886643409729,0.8174890279769897,0.6192607879638672,0.6988106966018677,0.7113835215568542,0.6721494197845459,0.7260086536407471,0.8896282315254211,-0.3774780035018921,0.8950675129890442,0.6104794144630432,0.8536367416381836,-0.3759896755218506,0.7587732672691345,0.83317631483078,0.6970686316490173,0.7266934514045715,0.7496396899223328,0.17712005972862244,0.5044094920158386,0.3742111921310425,-0.065373994410038,0.6383357048034668,0.7381623983383179,0.6459052562713623,0.5212364792823792,-0.08838998526334763,0.0734676942229271,0.7729913592338562,0.7320379018783569,0.8650665283203125,0.8358350396156311,0.8938736319541931,0.8835204839706421,0.8985499739646912,0.8567626476287842,0.8884645104408264,0.8926812410354614,0.8878962993621826,0.7493806481361389,0.898949921131134,0.8811639547348022,0.8830125331878662,0.8580027222633362,0.684248685836792,0.870473325252533,0.8892066478729248,0.7708825469017029,-0.40751299262046814
2,-0.09917062520980835,0.8460501432418823,0.8912752866744995,0.6684032082557678,0.8455587029457092,0.7598943114280701,0.8938956260681152,0.8309659361839294,0.8778364062309265,0.8088406324386597,0.9017242193222046,0.875493049621582,0.8854854702949524,0.1157325878739357,0.9056060314178467,0.8105526566505432,0.8927594423294067,0.5748075246810913,0.08243877440690994,0.8918699622154236,0.8857358694076538,0.8740434050559998,0.9001509547233582,0.7367948293685913,0.6913108825683594,0.7136392593383789,0.8991210460662842,0.04834749922156334,0.6534056663513184,0.8980553150177002,0.7540108561515808,0.8857375383377075,0.8992847204208374,0.8807971477508545,0.7143362760543823,0.8850107789039612,-0.34944790601730347,0.8598132133483887,0.870945930480957,0.7985605001449585,0.8665878176689148,0.9023879170417786,0.7188626527786255,0.8962669968605042,0.8911982774734497,0.8214139938354492,0.8451598882675171,0.9054887294769287,0.732913613319397,0.7946562767028809,0.8786174058914185,0.7411283850669861,0.7869489192962646,0.6820257902145386,0.7316160798072815,0.7435550689697266,0.7263789176940918,0.723569393157959,0.7349286675453186,-0.3703978657722473,0.8590942621231079,0.7178880572319031,0.7786731719970703,-0.3686480224132538,0.8416921496391296,0.819625973701477,0.707991898059845,0.6599230766296387,0.7517832517623901,0.48450976610183716,0.6566277146339417,0.23510891199111938,0.6444427967071533,0.6724865436553955,0.7608175873756409,0.7196967601776123,0.29915398359298706,0.31371960043907166,0.2805037498474121,0.726045548915863,0.8095897436141968,0.8309231400489807,0.887940526008606,0.9014555811882019,0.8891822099685669,0.9044119119644165,0.8260738253593445,0.8810737729072571,0.8915967345237732,0.7756218314170837,0.8898956775665283,0.7550927400588989,0.8853665590286255,0.8952925801277161,0.8860247135162354,0.7409247159957886,0.8827241063117981,0.89152592420578,0.8873082399368286,-0.3709494471549988
3,-0.21744504570960999,0.8977640271186829,0.8745545744895935,0.9034597277641296,0.7920938730239868,0.8507331609725952,0.8911716341972351,0.8904301524162292,0.7368513941764832,0.8907346129417419,0.8764244318008423,0.7663569450378418,0.8900083899497986,0.06442666053771973,0.8886572122573853,0.7315307855606079,0.8926161527633667,0.40219584107398987,0.4119996428489685,0.8935599327087402,0.8893240094184875,0.874212920665741,0.9027961492538452,0.7312133312225342,0.8508023619651794,0.6208475828170776,0.8750748038291931,0.12194803357124329,0.35573217272758484,0.8990564346313477,0.7440996766090393,0.8859646916389465,0.8444738388061523,0.882840096950531,0.688255250453949,0.8709182739257812,-0.34241580963134766,0.7246465086936951,0.8705868124961853,0.8173237442970276,0.8898882269859314,0.905239999294281,0.6293672919273376,0.8689982891082764,0.8893484473228455,0.8502632975578308,0.8833253383636475,0.8984724283218384,0.8828260898590088,0.9026002883911133,0.887926459312439,0.8944422006607056,0.7866370677947998,0.7013040781021118,0.7151174545288086,0.7491148114204407,0.6730034351348877,0.7578264474868774,0.8581167459487915,-0.3616865873336792,0.8950769901275635,0.5001440048217773,0.8416953086853027,-0.3657359778881073,0.7912454605102539,0.7688543796539307,0.7435821294784546,0.671613872051239,0.7855648398399353,0.44738879799842834,0.5017661452293396,0.11011841148138046,0.3027728796005249,0.6711175441741943,0.7342769503593445,0.6624400615692139,0.3493387699127197,0.011970128864049911,-0.03286527842283249,0.7665742039680481,0.8077945113182068,0.9023009538650513,0.8784786462783813,0.902065634727478,0.8809618353843689,0.8926116228103638,0.890145480632782,0.8853464126586914,0.9020696878433228,0.9029477834701538,0.8109634518623352,0.7651759386062622,0.8898157477378845,0.8981031179428101,0.8916010856628418,0.7000971436500549,0.8739438652992249,0.8772438764572144,0.7913047671318054,-0.18369385600090027
4,0.0558662936091423,0.842173159122467,0.8507688641548157,0.9009787440299988,0.7627953290939331,0.6958463191986084,0.8191795349121094,0.8493041396141052,0.8444616198539734,0.8453386425971985,0.8453320264816284,0.8346586227416992,0.843151330947876,0.1391943395137787,0.8483545780181885,0.7443008422851562,0.8458700180053711,0.38375309109687805,0.2650250196456909,0.8692787289619446,0.8306293487548828,0.8421302437782288,0.7931855916976929,0.7648524641990662,0.7450299263000488,0.5813387036323547,0.7740306854248047,0.1969418227672577,0.6443468332290649,0.8442709445953369,0.7109936475753784,0.8454664945602417,0.8806611895561218,0.8380866646766663,0.7307063937187195,0.8750703930854797,-0.3710130453109741,0.8304582834243774,0.8529459834098816,0.7523641586303711,0.8493685126304626,0.9043799042701721,0.6338797807693481,0.8632680773735046,0.8455944061279297,0.8160936832427979,0.8631619811058044,0.8419305086135864,0.6995901465415955,0.8415071964263916,0.8458877801895142,0.8068388104438782,0.6983728408813477,0.567954421043396,0.668536901473999,0.7199418544769287,0.6183753609657288,0.6957899928092957,0.7357199788093567,-0.3426521122455597,0.7664144039154053,0.6469415426254272,0.8390393257141113,-0.37128573656082153,0.8108463883399963,0.759892463684082,0.643282949924469,0.6906043887138367,0.7008523941040039,0.32715240120887756,0.6123549938201904,0.32864171266555786,0.12425272911787033,0.6531044244766235,0.6953498721122742,0.6761144995689392,0.4415897727012634,0.16349521279335022,-0.021984800696372986,0.7164841294288635,0.7519672513008118,0.7678437829017639,0.8309012055397034,0.8489603400230408,0.8391087651252747,0.8354366421699524,0.8486551642417908,0.8459685444831848,0.852175235748291,0.827996015548706,0.8400076627731323,0.6728112101554871,0.8440452814102173,0.8484616875648499,0.8419610857963562,0.6744198203086853,0.8273779153823853,0.8520670533180237,0.7679144740104675,-0.3166206181049347
5,0.001876533031463623,0.8799090385437012,0.8691325783729553,0.6597025394439697,0.7815012335777283,0.821496844291687,0.84331214427948,0.7916219830513,0.7704095244407654,0.7876725196838379,0.8493583798408508,0.8742743730545044,0.8755683302879333,0.19336098432540894,0.8833959102630615,0.8045109510421753,0.877906858921051,0.418264776468277,0.17216059565544128,0.8769901394844055,0.8727201819419861,0.8626411557197571,0.8736330270767212,0.6938417553901672,0.711097240447998,0.8987314701080322,0.8893994092941284,0.32723408937454224,0.5202401876449585,0.8435337543487549,0.7632122039794922,0.8872817754745483,0.8919548988342285,0.8816154599189758,0.760409951210022,0.8801480531692505,-0.36653804779052734,0.8716852068901062,0.8751869201660156,0.7509836554527283,0.8430224061012268,0.8796895146369934,0.6423991322517395,0.8759589791297913,0.8895549178123474,0.803013265132904,0.8747270703315735,0.8784025311470032,0.8788565397262573,0.8460265398025513,0.8778087496757507,0.7634955048561096,0.7696580290794373,0.6823518872261047,0.7059906125068665,0.7954493761062622,0.6385268568992615,0.7052242755889893,0.8104292750358582,-0.37594911456108093,0.8828903436660767,0.6001117825508118,0.7958932518959045,-0.39921700954437256,0.7255181074142456,0.8366066217422485,0.6690226793289185,0.6761137247085571,0.7132925391197205,0.04398861899971962,0.6387279033660889,0.16991132497787476,-0.3188890814781189,0.6729325652122498,0.7065554857254028,0.6929756999015808,0.3721405267715454,0.32982906699180603,0.09731137007474899,0.7020900249481201,0.7438446879386902,0.820803165435791,0.8721354603767395,0.8879847526550293,0.8770867586135864,0.884899377822876,0.8604163527488708,0.8704777359962463,0.887462854385376,0.8849449753761292,0.825596809387207,0.6851260662078857,0.8671566247940063,0.881259560585022,0.7937551140785217,0.7845731377601624,0.8520340919494629,0.867851972579956,0.7525626420974731,-0.34769564867019653
6,-0.0828455463051796,0.8689311146736145,0.8602828979492188,0.6212929487228394,0.7869647741317749,0.7542361617088318,0.7370145320892334,0.7811183929443359,0.8015024065971375,0.8095677495002747,0.8527603149414062,0.8559213876724243,0.8623490929603577,0.10149376839399338,0.8437602519989014,0.8625514507293701,0.8690260052680969,0.40075042843818665,0.2913004159927368,0.8590008020401001,0.8483999967575073,0.8576581478118896,0.872161865234375,0.6990677118301392,0.8391711115837097,0.5869719982147217,0.8322432041168213,0.024990223348140717,0.4553951025009155,0.7900588512420654,0.6759178638458252,0.8655729293823242,0.8741596341133118,0.7343701124191284,0.6961202621459961,0.8741684556007385,-0.3222114145755768,0.7315315008163452,0.8606926798820496,0.8041853904724121,0.7949490547180176,0.897407054901123,0.720944881439209,0.8547753691673279,0.863694429397583,0.8146524429321289,0.8633257150650024,0.8510871529579163,0.8438493013381958,0.8663137555122375,0.8811215162277222,0.8490582704544067,0.7558674812316895,0.6856435537338257,0.6692047119140625,0.7128851413726807,0.697361409664154,0.7077484726905823,0.8678547143936157,-0.35998937487602234,0.7148818373680115,0.6558137536048889,0.866172194480896,-0.3720375597476959,0.8114869594573975,0.859216034412384,0.6450291275978088,0.7021387219429016,0.7020003795623779,0.31216299533843994,0.6132427453994751,0.3166021704673767,0.19911116361618042,0.6606019139289856,0.6850361227989197,0.6936838626861572,0.46758532524108887,0.03248933330178261,0.388863742351532,0.7364310026168823,0.7235088348388672,0.8428601026535034,0.8634147644042969,0.8421875834465027,0.8551961779594421,0.8801617622375488,0.8414112329483032,0.8633284568786621,0.8698543906211853,0.8332098126411438,0.87993985414505,0.6969873309135437,0.8621851801872253,0.8028749823570251,0.7416682243347168,0.6917175054550171,0.8390872478485107,0.8563733100891113,0.8234972953796387,-0.2681414484977722
7,0.07901288568973541,0.8755412101745605,0.8698674440383911,0.9058403968811035,0.8655210733413696,0.7510271072387695,0.8884738683700562,0.7783228158950806,0.773816704750061,0.8909805417060852,0.904729962348938,0.7507039904594421,0.8889704346656799,0.3955356478691101,0.8964505195617676,0.8474350571632385,0.8883856534957886,0.38083508610725403,0.37214481830596924,0.8950648903846741,0.8729560971260071,0.8720968961715698,0.9008330702781677,0.7525316476821899,0.748587965965271,0.5898396372795105,0.8699225187301636,0.14855805039405823,0.34273093938827515,0.8982252478599548,0.688474178314209,0.8883628845214844,0.8451082110404968,0.7754048109054565,0.7304939031600952,0.8699135780334473,-0.3406633734703064,0.8543834686279297,0.8748401403427124,0.760891318321228,0.8861717581748962,0.9056662917137146,0.5783218145370483,0.905152440071106,0.8891528248786926,0.7981022000312805,0.9082379341125488,0.8949912786483765,0.8471372723579407,0.893563449382782,0.8933016657829285,0.8243710398674011,0.7360103726387024,0.7210055589675903,0.7218493819236755,0.8034842014312744,0.6388859748840332,0.7181109189987183,0.779388964176178,-0.3766254484653473,0.899746298789978,0.707132875919342,0.7632888555526733,-0.42664653062820435,0.8719601035118103,0.8575302958488464,0.6870733499526978,0.7377539277076721,0.7817907333374023,0.3508763611316681,0.6749683022499084,-0.08470228314399719,0.16466554999351501,0.6543347239494324,0.7316709756851196,0.6732470989227295,0.3545718789100647,-0.2503846287727356,-0.07740478962659836,0.7417820692062378,0.7691788077354431,0.8896593451499939,0.8133911490440369,0.8975340127944946,0.8917887806892395,0.8939157724380493,0.8348071575164795,0.8825764656066895,0.8901463747024536,0.8270388841629028,0.8462952971458435,0.7685024738311768,0.882352888584137,0.8186101913452148,0.8449293375015259,0.6514195799827576,0.8700734972953796,0.8742139339447021,0.7647274732589722,-0.1717579960823059
8,-0.024774156510829926,0.8872045278549194,0.8748292326927185,0.7819875478744507,0.8867942690849304,0.7665032148361206,0.8886188268661499,0.8825815320014954,0.8778635263442993,0.8863083720207214,0.8836230039596558,0.8859089016914368,0.8759527206420898,0.1919991374015808,0.9015616178512573,0.8657606840133667,0.8878852128982544,0.3414824903011322,0.25446072220802307,0.877498984336853,0.8854517340660095,0.8786332607269287,0.8899073600769043,0.7281339168548584,0.7231705188751221,0.540299117565155,0.8939487934112549,0.02609233930706978,0.6242190599441528,0.8946992754936218,0.7274442911148071,0.9000687003135681,0.8962668776512146,0.8418137431144714,0.7850549221038818,0.8748958110809326,-0.357744961977005,0.8683706521987915,0.8954219818115234,0.9037455320358276,0.8245093822479248,0.9057562351226807,0.6923737525939941,0.8844960927963257,0.8880795836448669,0.8179463148117065,0.8909867405891418,0.7996360659599304,0.8174654245376587,0.7670819759368896,0.9012407660484314,0.9061668515205383,0.843825101852417,0.6361775398254395,0.6863436102867126,0.797421395778656,0.7396634817123413,0.7207205891609192,0.8220516443252563,-0.36070212721824646,0.8955267071723938,0.6774767637252808,0.8331968784332275,-0.3740958869457245,0.8136390447616577,0.8590739369392395,0.7114948034286499,0.7051368355751038,0.7428332567214966,0.16195133328437805,0.6396796107292175,0.18257096409797668,0.2803313136100769,0.6468807458877563,0.7297667860984802,0.7591370940208435,0.433095782995224,-0.09372208267450333,-0.2142810821533203,0.8075096011161804,0.8484785556793213,0.8161610960960388,0.8875924348831177,0.88274085521698,0.8989356756210327,0.9040785431861877,0.8935006856918335,0.8860633969306946,0.8875591158866882,0.8824657797813416,0.9006741046905518,0.8643105626106262,0.8818725347518921,0.8745764493942261,0.8303679823875427,0.6488786339759827,0.8722618222236633,0.8879470229148865,0.8753863573074341,-0.3676142394542694
9,-0.19172540307044983,0.8779550194740295,0.8741641640663147,0.9036250710487366,0.8516152501106262,0.7920922636985779,0.879902720451355,0.8562047481536865,0.8767378926277161,0.8508920669555664,0.8717407584190369,0.8824633955955505,0.8907456398010254,0.17541465163230896,0.8923917412757874,0.7164175510406494,0.8813141584396362,0.5933718085289001,0.33251965045928955,0.872766375541687,0.867743968963623,0.8642141222953796,0.8702186346054077,0.7046575546264648,0.7191933393478394,0.6733675003051758,0.8485161662101746,0.16737079620361328,0.6041574478149414,0.8827656507492065,0.7059385776519775,0.8755465149879456,0.8760801553726196,0.8179149627685547,0.7900699377059937,0.8737248778343201,-0.32142937183380127,0.8483473658561707,0.8843709230422974,0.7155404686927795,0.8684077262878418,0.8766617774963379,0.6167728900909424,0.8747285604476929,0.8872729539871216,0.8085024356842041,0.884964108467102,0.870741605758667,0.7056387066841125,0.7817940711975098,0.8748612999916077,0.7915313243865967,0.8747769594192505,0.6618699431419373,0.7130878567695618,0.7213526368141174,0.7134217023849487,0.6996034383773804,0.6872180700302124,-0.3592054843902588,0.8672056794166565,0.5822866559028625,0.7268256545066833,-0.3561474680900574,0.8862351179122925,0.8767528533935547,0.7322999835014343,0.6110348701477051,0.7888188362121582,0.41166093945503235,0.6353682279586792,0.4059426784515381,0.4674254357814789,0.6515547633171082,0.7366337776184082,0.6974580883979797,0.41243696212768555,-0.2280067503452301,0.1590699851512909,0.7276449203491211,0.7666665315628052,0.8507429361343384,0.8758152723312378,0.8565717339515686,0.8786296844482422,0.8876841068267822,0.7305492758750916,0.872365415096283,0.8898095488548279,0.8553224802017212,0.8919039964675903,0.7859157919883728,0.8730253577232361,0.8741008639335632,0.8781550526618958,0.6874180436134338,0.8757180571556091,0.8742038011550903,0.7817929983139038,-0.37199562788009644
