Date,Open,High,Low,Close,Adj Close,Volume
2021-05-14,87.26000213623047,88.13999938964844,87.18000030517578,87.91000366210938,85.3080062866211,5556300
2021-05-17,87.95999908447266,88.83999633789062,87.5199966430664,88.68000030517578,86.05522155761719,7812000
2021-05-18,88.83000183105469,88.87999725341797,87.63999938964844,87.69999694824219,85.10420989990234,6797400
2021-05-19,86.4800033569336,86.73999786376953,85.37999725341797,86.36000061035156,83.80388641357422,12480000
2021-05-20,86.51000213623047,86.79000091552734,86.06999969482422,86.41000366210938,83.85240173339844,5875000
2021-05-21,86.88999938964844,87.5199966430664,86.55000305175781,86.5999984741211,84.03678131103516,6766500
2021-05-24,87.11000061035156,87.70999908447266,86.75,87.37000274658203,84.78399658203125,5109200
2021-05-25,87.54000091552734,87.73999786376953,86.52999877929688,86.62999725341797,84.0658950805664,4844400
2021-05-26,86.66000366210938,86.93000030517578,86.06999969482422,86.66000366210938,84.09501647949219,6308200
2021-05-27,87.37000274658203,87.77999877929688,87.12000274658203,87.3499984741211,84.76458740234375,5827300
2021-05-28,87.54000091552734,87.6500015258789,86.91000366210938,87.26000213623047,84.67725372314453,5345400
2021-06-01,88.2699966430664,88.62000274658203,87.87999725341797,88.4800033569336,85.86113739013672,6850400
2021-06-02,88.5999984741211,88.62000274658203,87.62999725341797,87.73999786376953,85.1430435180664,5705100
2021-06-03,87.12000274658203,87.76000213623047,86.6500015258789,87.72000122070312,85.1236343383789,6264300
2021-06-04,88.08999633789062,88.22000122070312,87.55000305175781,87.91000366210938,85.3080062866211,5145800
2021-06-07,87.94999694824219,87.94999694824219,86.44999694824219,86.83999633789062,84.2696762084961,6048800
2021-06-08,86.87999725341797,87.36000061035156,86.2300033569336,87.0,84.42494201660156,5790800
2021-06-09,86.83000183105469,87.08000183105469,86.30000305175781,86.31999969482422,83.76506805419922,9880600
2021-06-10,86.9800033569336,87.0999984741211,85.79000091552734,85.80000305175781,83.26046752929688,6134500
2021-06-11,86.41000366210938,86.7300033569336,85.66000366210938,86.12000274658203,83.57099151611328,4357800
2021-06-14,85.87999725341797,86.08999633789062,84.5999984741211,85.05999755859375,82.54236602783203,6187800
2021-06-15,85.19000244140625,85.23999786376953,84.27999877929688,84.87999725341797,82.36768341064453,10483700
2021-06-16,84.87999725341797,84.91999816894531,83.75,83.94000244140625,81.45550537109375,8324500
2021-06-17,83.69999694824219,83.70999908447266,81.06999969482422,82.06999969482422,79.640869140625,15161600
2021-06-18,81.22000122070312,81.55999755859375,80.73999786376953,80.73999786376953,78.3502197265625,11765800
2021-06-21,81.33000183105469,82.18000030517578,81.30000305175781,82.05999755859375,79.97685241699219,9007100
2021-06-22,82.4000015258789,82.75,81.80999755859375,82.38999938964844,80.2984848022461,5578400
2021-06-23,82.62999725341797,82.83999633789062,81.8499984741211,81.86000061035156,79.78193664550781,5168400
2021-06-24,82.47000122070312,82.5999984741211,81.8499984741211,82.12000274658203,80.03534698486328,5270300
2021-06-25,82.56999969482422,82.9000015258789,82.05999755859375,82.12999725341797,80.04508209228516,10109500
2021-06-28,82.38999938964844,82.45999908447266,81.48999786376953,82.12999725341797,80.04508209228516,5074100
2021-06-29,82.48999786376953,82.93000030517578,81.88999938964844,82.08999633789062,80.00609588623047,4920000
2021-06-30,81.86000061035156,82.43000030517578,81.8499984741211,82.30999755859375,80.22051239013672,4864200
2021-07-01,82.97000122070312,83.08000183105469,82.33999633789062,82.76000213623047,80.65909576416016,7092300
2021-07-02,82.87000274658203,82.9800033569336,82.31999969482422,82.87999725341797,80.77603912353516,6170600
2021-07-06,82.83999633789062,82.87000274658203,81.08000183105469,81.6500015258789,79.57727813720703,6108300
2021-07-07,81.66999816894531,82.56999969482422,81.47000122070312,82.5,80.40569305419922,6589300
2021-07-08,81.1500015258789,81.81999969482422,80.66999816894531,81.37999725341797,79.31412506103516,7912800
